Date,Date Fraction,10833.15,10832.13,10831.00,10830.30,10829.60,10828.47,10827.45,10833.15 error,10832.13 error,10831.00 error,10830.30 error,10829.60 error,10828.47 error,10827.45 error
2015-04-15,2015.2876712328766,0.03538773829675465,0.035391445351006225,0.035425898552394565,0.03546012386835879,0.03543094523740036,0.035391749948013626,0.03538767716811221,7.1120664702828656e-06,6.141233961133962e-06,7.3554948887204585e-06,9.516446114700723e-06,7.430885139391138e-06,6.418133177198971e-06,7.79829429051096e-06
2015-04-16,2015.2904109589042,0.03528104023982795,0.035402296876610395,0.03542950708437638,0.035457539975002,0.035435572490776245,0.03540045202561674,0.03540437391358367,3.0673536064649636e-05,7.5894995250860245e-06,9.586958380362525e-06,1.3463336266016983e-05,9.430415496626786e-06,6.43794438369421e-06,7.211932485491895e-06
2015-04-18,2015.295890410959,0.03540158701292294,0.03540120921819542,0.035417738601859955,0.035438263922238096,0.03542116281288484,0.03540098141649784,0.03539695261387764,7.783035023920707e-06,7.450590769571722e-06,1.4334250798996697e-05,1.8973121519642357e-05,1.3217299197317255e-05,7.847700494836171e-06,7.675949901557167e-06
2015-04-20,2015.3013698630136,0.03541384739758543,0.03541644555772354,0.0354829470742468,0.03552133226285751,0.03547645434918866,0.035418239162845845,0.0354123191036898,7.677308529224919e-06,8.051410231891549e-06,9.819265775179071e-06,1.3152020606348922e-05,8.98419557397523e-06,8.602429359306474e-06,7.176466734080382e-06
2015-04-22,2015.3068493150686,0.03536850174854786,0.035368642307458634,0.03541659663925861,0.03544017481001313,0.03541706160382175,0.03537718254682186,0.0353738618988524,7.697647802445859e-06,7.240183692616766e-06,1.1410958990018744e-05,1.5077720054773629e-05,1.0773886622803941e-05,8.197894607052032e-06,7.713922196243273e-06
2015-04-25,2015.3150684931506,0.03535792359941658,0.035361042788662665,0.03541246819327955,0.03544136832827169,0.03540660504447831,0.03537523803535486,0.03537248295329811,1.0702190230359212e-05,7.037820596379936e-06,1.0116104345639979e-05,1.3461544651940955e-05,8.36428853266691e-06,6.718022689770489e-06,7.113642846023437e-06
2015-04-26,2015.317808219178,0.035359976235684855,0.035372854331120175,0.03542004609602122,0.03545353816261268,0.03541848048473181,0.035374179489207326,0.035375057795371874,5.933490284296618e-06,4.873088479690387e-06,9.950568120943247e-06,1.3157390521648242e-05,8.360805566144304e-06,5.7625481411517344e-06,6.157444939197675e-06
2015-05-13,2015.3643835616438,0.03535295007840139,0.03535559313446693,0.035439658510031544,0.03548366304296053,0.035423940921478575,0.035357045352657546,0.03536075921092469,4.574124498567288e-06,4.8331670674477025e-06,1.0249068833487914e-05,1.4918809423877814e-05,1.0033103041048767e-05,5.703760821867962e-06,5.433307797249245e-06
2015-05-19,2015.3808219178081,0.03536715316679134,0.03537190947712753,0.035419186085951494,0.035452943267682224,0.035420999962228215,0.03537836770349351,0.03537702495619633,6.0285147944201225e-06,5.9567535500864504e-06,8.533936744003388e-06,1.0369462088465538e-05,7.866528884110544e-06,6.027590112036544e-06,6.284859789760657e-06
2015-05-20,2015.3835616438357,0.03539521422168617,0.035402142376775664,0.035462164350187876,0.035491073676661385,0.035457322070825054,0.035410217652612735,0.03540171897569833,7.453181927547874e-06,6.807455607322586e-06,8.76523044555405e-06,9.723100239947993e-06,8.475866007535881e-06,7.540998080177367e-06,7.4392114612747595e-06
