Date,Date Fraction,10833.15,10832.13,10831.00,10830.30,10829.60,10828.47,10827.45,10833.15 error,10832.13 error,10831.00 error,10830.30 error,10829.60 error,10828.47 error,10827.45 error
2017-02-17,2017.131506849315,0.009160860345140914,0.009162119724660038,0.009162346356622214,0.009163442789209882,0.009163151616904926,0.009160478160622012,0.009160132782453402,2.7586756518331634e-06,3.183682051865329e-06,2.72203712101962e-06,3.2943857580778004e-06,2.8749293466744984e-06,2.6403187810183508e-06,2.4592247182576337e-06
2017-05-05,2017.3424657534247,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,2.7637407504523445e-06,3.491174880299513e-06,2.8851005849688606e-06,3.637369302562307e-06,2.812492354035203e-06,2.8488436832966118e-06,3.3232933730585334e-06
2017-05-06,2017.345205479452,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009150019813314987,0.009149266163081253,0.009150052849700269,2.2932521847905192e-06,2.3636316647900507e-06,2.0704493097164266e-06,2.3517510484684558e-06,2.055043857650541e-06,1.7876403202520675e-06,2.508475199749734e-06
2017-05-07,2017.3479452054794,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,3.3936616513807923e-06,3.1805473483794577e-06,3.2146424561776067e-06,3.187089341390843e-06,3.0577618854190927e-06,2.7138608597729336e-06,3.697764933716909e-06
2017-05-08,2017.3506849315067,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,2.8046431564107124e-06,4.031805314991459e-06,2.8637494110952476e-06,3.515944684252213e-06,3.4459570907980936e-06,3.022905619278139e-06,4.9349287026254094e-06
2017-05-10,2017.3561643835617,0.009157062662041339,0.009163525130244444,0.009160076323394706,0.009157360421154415,0.00915718274559305,0.009153184431329108,0.009149266163081253,1.9982638726030966e-06,1.8863647381740441e-06,1.7776881945340006e-06,2.267284458506705e-06,1.9085509570249342e-06,1.7605905259782328e-06,2.0339296846501294e-06
2017-05-11,2017.358904109589,0.009149266163081253,0.009149266163081253,0.009153524942062594,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,3.4120987607545057e-06,3.763819612969874e-06,5.9128486439954474e-06,5.841623198841651e-06,4.803926671603031e-06,6.892775784035248e-06,6.384279248887792e-06
2017-05-12,2017.3616438356164,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149741410355428,0.009149266163081253,2.705587066123517e-06,3.3126693512657366e-06,3.990277004548928e-06,3.053542003749685e-06,2.195046787815978e-06,2.474586952520091e-06,2.7544924701218347e-06
2017-05-13,2017.3643835616438,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,2.4404401712472986e-06,2.5132985591856668e-06,2.262241086060568e-06,2.6645689350478365e-06,2.403350285197403e-06,2.5725353373344866e-06,2.931302185792959e-06
2017-05-14,2017.3671232876711,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,2.874823950257834e-06,2.612150932127899e-06,3.290632527132487e-06,3.907774108289857e-06,3.2391859759223684e-06,2.3795845556409363e-06,2.9731449425102024e-06
2017-05-15,2017.3698630136987,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,3.302440040112361e-06,2.738986712060376e-06,3.00359088834056e-06,3.3084744423761385e-06,2.7475343739680778e-06,2.7977140561027778e-06,2.74876471220634e-06
2017-05-16,2017.372602739726,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,2.512219670828632e-06,2.3646925386555444e-06,2.74502692893717e-06,3.3615840976316587e-06,2.4701764157861387e-06,2.147843613788336e-06,2.650235481244151e-06
2017-05-17,2017.3753424657534,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,2.649747772307905e-06,2.448921381485823e-06,2.6094999182588e-06,3.6269533409873972e-06,2.704357497108933e-06,2.0804947604470567e-06,2.5771935176888772e-06
2017-05-18,2017.3780821917808,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,2.578582707233569e-06,2.4867609245360408e-06,3.06169548604093e-06,3.8351549694868616e-06,3.0486778011732834e-06,3.0132662280182467e-06,2.84342372419769e-06
2017-05-19,2017.3808219178081,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,2.6075489421190788e-06,2.248077775694221e-06,2.791312480236345e-06,3.622949737213498e-06,2.8659161319068904e-06,2.39462293036293e-06,2.677041287211837e-06
2017-05-25,2017.3972602739725,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,2.8124667133454895e-06,2.502107899738207e-06,2.5824122254559195e-06,3.058355295225355e-06,2.5416585685041275e-06,2.4078179663791923e-06,2.6594378209660456e-06
2017-05-26,2017.4,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,2.6196878718653672e-06,2.7066661673720813e-06,2.680172049851499e-06,3.483002517381216e-06,2.735163859725347e-06,2.267645913813339e-06,3.3441503083874043e-06
2017-05-27,2017.4027397260274,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,3.0802821746919364e-06,2.037353923382532e-06,2.5308994036285144e-06,3.258761510034739e-06,2.4509917356612033e-06,2.071468313404416e-06,2.6255969625567536e-06
2017-05-28,2017.4054794520548,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149961256831504,0.009149266163081253,0.009149266163081253,0.009149266163081253,2.2485994511689443e-06,2.420678226586989e-06,2.3679026398228524e-06,3.238693210535909e-06,2.674865514243171e-06,2.540857834509425e-06,2.8825997688252394e-06
2017-05-29,2017.4082191780822,0.009149266163081253,0.009149266163081253,0.009150901785240381,0.009154285353426399,0.009154161318612564,0.009151432212907724,0.00915052823396176,2.3905154249428708e-06,2.472760569017923e-06,2.1084456910878795e-06,2.0388311732803486e-06,1.8155521132634044e-06,1.659506833100233e-06,2.4363658403447766e-06
2017-05-30,2017.4109589041095,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,1.7124609998035763e-06,2.294998370674238e-06,2.4640053165696206e-06,3.0036101774350957e-06,2.4779043878972852e-06,2.9018961498953393e-06,2.112965112101276e-06
2017-05-31,2017.4136986301369,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009152057036303183,0.00915187137691636,0.009149266163081253,0.009149266163081253,2.031543438304899e-06,2.3058838212099162e-06,2.528077115479423e-06,2.9233356154997784e-06,2.5507307360103203e-06,2.4557914888024548e-06,2.5906357508395474e-06
