Date,Date Fraction,10833.15,10832.13,10831.00,10830.30,10829.60,10828.47,10827.45,10833.15 error,10832.13 error,10831.00 error,10830.30 error,10829.60 error,10828.47 error,10827.45 error
2016-06-09,2016.4398907103825,0.035365439246092846,0.03532126028892778,0.03543435239100666,0.035345889573016286,0.03536916736727065,0.03534772840111947,0.035383978182412415,6.479559024709879e-05,5.6547384192200805e-05,5.705911875925037e-05,5.753322308683318e-05,6.531740812899142e-05,6.75988428354951e-05,6.620638795278364e-05
2016-06-10,2016.4426229508197,0.03531807007298153,0.035369725555273304,0.03548791277668452,0.03538296584951023,0.03553065156353452,0.03540029658882279,0.03541835332610568,6.645924649424569e-05,5.9755482232336175e-05,6.182220138770646e-05,5.823088706430869e-05,5.998134587939623e-05,5.850971216334511e-05,5.7524636738851336e-05
2016-07-15,2016.5382513661202,0.03530313754608937,0.0353086319978236,0.03540145581133327,0.03542556190424416,0.0353202391998195,0.03532108203942496,0.03542445391369046,5.894756923876373e-05,6.085776408332977e-05,5.9719740760359e-05,5.8584553619148375e-05,6.218784176731963e-05,5.7611296738024155e-05,6.044068993733788e-05
2016-07-16,2016.5409836065573,0.03531803348124875,0.03545681066363472,0.03528738815003221,0.035269275812069976,0.035271913804986225,0.03534528273285525,0.035318653646533554,6.076873510905248e-05,6.780449976856032e-05,6.666916380903128e-05,5.9277090999541895e-05,5.615369418997837e-05,5.971436385161838e-05,5.8922571213471884e-05
2016-07-17,2016.5437158469945,0.03534801173841965,0.0353833692657706,0.035348959147905284,0.03539869111406094,0.035282741024612464,0.035379071542844406,0.03537373442022257,6.408049979385143e-05,6.192554566513172e-05,5.682364602039717e-05,6.489200695993952e-05,5.19665298839026e-05,6.116378552917492e-05,6.541762238169345e-05
2016-07-18,2016.5464480874316,0.03524927382664588,0.035410442410502896,0.03538153817362407,0.03545618401706335,0.03531806792677265,0.03543878992798181,0.03538580360128973,6.32632225757407e-05,6.086677973231928e-05,6.009697137382533e-05,5.992602361990433e-05,6.496288295004694e-05,6.645787905891749e-05,6.175275547742747e-05
2016-07-19,2016.549180327869,0.0353482788662342,0.03543343557629678,0.03516608834461052,0.035324995445456184,0.03533843203764812,0.03521749569189547,0.035233960399887854,6.185031048513272e-05,6.151628551515485e-05,6.411349485663485e-05,6.002300083223522e-05,6.448607347139214e-05,6.396812798101715e-05,6.082180081232667e-05
2016-07-20,2016.551912568306,0.03529884095908687,0.03534403001055518,0.03541718848664211,0.03544393727325773,0.0352999970193694,0.03514338329572005,0.035302815988047374,6.314737416952664e-05,5.852424750577454e-05,6.264018120168354e-05,6.326029711832596e-05,6.553645543198947e-05,6.556292547946888e-05,5.709998133924461e-05
2016-07-25,2016.5655737704917,0.03549754019138134,0.03527984717078808,0.03529862729604491,0.03538855807897928,0.03535789212977357,0.03544957162587304,0.03534256576343263,6.0471374754348265e-05,5.2667552176093195e-05,6.357316087054503e-05,5.497789949066104e-05,6.335076830261633e-05,6.121816813209797e-05,6.070969946290649e-05
2016-07-26,2016.568306010929,0.035375088687819675,0.03534536851558081,0.035226889149940474,0.035399794939941026,0.03539336571461474,0.03550609553227696,0.035322475229021676,5.8716148305556724e-05,5.804013373857815e-05,6.0046997947296916e-05,5.9715369335263504e-05,5.9089324598696585e-05,6.415108685997901e-05,6.049766296569252e-05
2016-07-27,2016.5710382513662,0.03534383987043038,0.03532302480064745,0.03529290971329554,0.03521948953745183,0.03530595521994744,0.03536787640690297,0.03536717488694661,5.977675920255692e-05,5.634637839944166e-05,6.02629638624907e-05,5.898103083711523e-05,6.187179566912502e-05,5.9188273109987686e-05,5.740117448018706e-05
2016-07-28,2016.5737704918033,0.0352888678944812,0.03515375103212071,0.03551490769339464,0.03525670850749499,0.03530242057220548,0.03541389191401147,0.035271087707487096,5.860577065883502e-05,5.805455154802895e-05,6.425434682000458e-05,5.881318289915298e-05,5.7610742847004415e-05,6.41998868728822e-05,5.799477872402314e-05
2016-07-29,2016.5765027322404,0.035290354324349266,0.03530120341495465,0.035316333608981516,0.03525865563455938,0.03534265941595088,0.03525871544992633,0.03532884270546995,5.5075091832001934e-05,5.577272790485165e-05,6.370891225964133e-05,6.875437996852786e-05,5.875868811478431e-05,5.4422146841692046e-05,6.637126511947914e-05
2016-07-30,2016.5792349726776,0.03524599763355587,0.035306801076928546,0.03531572896254384,0.03516589350386301,0.035378833707345105,0.03528212879206579,0.035318279625031625,5.983958114443735e-05,5.631971971835286e-05,5.428005478787614e-05,6.419096980389231e-05,6.88207414221611e-05,5.601427033334535e-05,5.545719944034358e-05
2016-08-02,2016.5874316939892,0.03527096362628977,0.03528819249532738,0.03512906996989883,0.03525864664081793,0.035130250456901234,0.035322615741863475,0.03531217570225677,5.824656685127459e-05,6.616819183229973e-05,6.231871627406295e-05,6.262258365597691e-05,6.0258316937616144e-05,6.029771971953894e-05,5.916467244457322e-05
2016-08-03,2016.5901639344263,0.035420504200532596,0.0353814488030087,0.035421026386257735,0.035318286946155256,0.035342341251385516,0.035393710161473725,0.035485633327636115,5.9736580691774985e-05,5.676589648622834e-05,6.065826435967807e-05,6.214744363508838e-05,5.635473727089049e-05,6.594495367956306e-05,5.7523847340959366e-05
2016-08-04,2016.5928961748634,0.035315213995018586,0.03523257393683128,0.03529429211785415,0.03529080355576402,0.035306956786014476,0.035210684690455546,0.035247131448110314,6.404216821556902e-05,6.0011982790602594e-05,6.255142793190041e-05,6.34078836649879e-05,6.361424796830796e-05,5.933083725930863e-05,6.245003548461075e-05
2016-08-08,2016.603825136612,0.03525305369992624,0.03541087341320386,0.03524356571991262,0.035313799442226235,0.03524717819616767,0.03524316500978297,0.035293891836509876,5.969355358346018e-05,5.5405076827541815e-05,6.453118401539726e-05,6.12107417918871e-05,5.342972898877151e-05,5.9058339958164825e-05,6.637016562269494e-05
