Date,Date Fraction,10833.15,10832.13,10831.00,10830.30,10829.60,10828.47,10827.45,10833.15 error,10832.13 error,10831.00 error,10830.30 error,10829.60 error,10828.47 error,10827.45 error
2015-04-15,2015.2876712328766,0.10046107180577288,0.10050087508471368,0.10046149053534485,0.1007905921613493,0.10050442188876775,0.10036932170050676,0.10057894535666609,7.212176927799407e-05,6.667581173496894e-05,6.186310846733459e-05,7.156913533719114e-05,6.914590931989296e-05,6.690353873485072e-05,6.22741353205224e-05
2015-04-16,2015.2904109589042,0.09950600082453781,0.10043931649431241,0.10055440264695403,0.10064918907763183,0.10058442813108227,0.10036595747941329,0.10050571783752153,7.111980363746439e-05,6.334977323666939e-05,6.504473531283667e-05,7.217125735323723e-05,6.572945105307092e-05,6.326168253758246e-05,6.702861763678974e-05
2015-04-18,2015.295890410959,0.10057412368770752,0.1005156247132887,0.10060240180806848,0.10055092765607462,0.10052037799307767,0.10042955480890374,0.10045288897309838,6.570801184875818e-05,6.267185297292688e-05,6.26009461526325e-05,6.796469231751532e-05,6.898263932666623e-05,6.952825634002942e-05,6.567905522884894e-05
2015-04-20,2015.3013698630136,0.10056657900657973,0.10058034199924683,0.10051126252935336,0.10078725841446688,0.10077480301968532,0.10056829551815456,0.1005633215584976,6.708967953804044e-05,6.791181615223098e-05,6.679494405031235e-05,6.375936066247498e-05,6.32286552011731e-05,6.274043511612657e-05,6.747433199593819e-05
2015-04-22,2015.3068493150686,0.10052881529240809,0.10049930158315849,0.1006019809768784,0.10067581756158622,0.10066125114052514,0.10052796344966342,0.10049951992911844,6.634437413463191e-05,6.26235811068864e-05,7.033667463830274e-05,6.435530880367388e-05,6.850344059113621e-05,7.424170644788906e-05,6.362082609403453e-05
2015-04-25,2015.3150684931506,0.10034844216771718,0.10033835648814975,0.10040374266753585,0.10048775142821405,0.10041373886641185,0.10046118696138805,0.10034279398363194,6.76707204012605e-05,6.620455150491497e-05,6.53800801657108e-05,7.06802585771294e-05,6.283554642091689e-05,6.600625347267403e-05,7.266754595804852e-05
2015-04-26,2015.317808219178,0.10053470314453185,0.10036986612253103,0.10040653733247083,0.10054611704429255,0.10045307183245117,0.10033144812967092,0.10028924269602814,6.763099518576157e-05,7.114449934624245e-05,6.922785034787724e-05,7.862304575918931e-05,6.639338528268694e-05,6.681219209212135e-05,6.852767161538943e-05
2015-05-13,2015.3643835616438,0.10029779188205133,0.10033644729781056,0.10047723181039758,0.10069014992293644,0.1006045993540466,0.10051190108542772,0.10034192450802604,7.038627865086136e-05,7.28380600724771e-05,7.205544589803696e-05,6.391744322163358e-05,7.318276569070128e-05,7.06960572920294e-05,6.82230631183938e-05
2015-05-19,2015.3808219178081,0.100342699028991,0.10041565748390036,0.10056200007801262,0.10050519396961524,0.1003966994153093,0.10046995809788024,0.10042533244016283,6.300953866733778e-05,6.306187283522194e-05,7.034107109735613e-05,6.985337861369203e-05,6.992603284348129e-05,7.405515144743041e-05,7.501775405513997e-05
2015-05-20,2015.3835616438357,0.10043738127586897,0.10052847278400066,0.10056709515316326,0.1006808881981026,0.10075885283255645,0.10053096744429096,0.10052486410763728,6.511184803945234e-05,6.580215744936433e-05,7.037793068538574e-05,6.955949086159306e-05,6.11508226644258e-05,6.364589111749909e-05,7.232785589618308e-05
2015-05-22,2015.3890410958904,0.10037067299568603,0.1003737021651503,0.10048293005208536,0.1005742514345652,0.10052679060998684,0.10037969353941503,0.1004464834162446,6.563054271774244e-05,7.36880155407204e-05,6.548485392124208e-05,6.472169420863096e-05,5.683846258293242e-05,6.065997110580156e-05,6.807942368221759e-05
2015-06-01,2015.4164383561645,0.10030755426997422,0.1005547944510013,0.10039039271217053,0.10049216730514647,0.10045963244996534,0.10041296248159727,0.10044636842613404,6.0456489915928896e-05,7.012528961198123e-05,6.718758387489673e-05,6.574156856916566e-05,6.079535164239613e-05,6.38632264825414e-05,6.4086428741191e-05
2015-06-02,2015.4191780821918,0.10042280422910371,0.10030056639770316,0.1005553785486416,0.1004446556889438,0.10040020052013772,0.10046465541419598,0.1004194642154308,6.333830127827965e-05,6.857316729143808e-05,7.207965432247832e-05,7.616998009147936e-05,6.637098587391495e-05,6.677064611879368e-05,6.872091363069042e-05
2015-06-03,2015.4219178082192,0.10051999930429763,0.10041165667753893,0.10046142677943358,0.10056568696583361,0.10058268570718575,0.10048423628524537,0.10042172277456524,6.47989624805285e-05,6.461119538681152e-05,5.7922909881839136e-05,6.739578746294685e-05,7.142372190309687e-05,6.74339358720201e-05,7.805183437269656e-05
2015-06-08,2015.4356164383562,0.10040959271200517,0.10041704739208336,0.10049173604907431,0.10066001455099927,0.10053301663896809,0.10049312812731823,0.10047511110040552,7.431642673565774e-05,7.346907457710931e-05,7.16490199166091e-05,6.352760220414364e-05,7.619809605365008e-05,6.94720563028441e-05,6.923824446346815e-05
2015-06-09,2015.4383561643835,0.1005215222624025,0.1004814357004702,0.1005688781867173,0.10053179178429301,0.1006080155802847,0.10038713456953881,0.1004202391079559,7.218433546624609e-05,6.715577338535015e-05,6.922217011764681e-05,7.10101313962287e-05,6.955180218503883e-05,7.297580439081903e-05,7.1835891819424e-05
2015-06-10,2015.441095890411,0.10015151217612493,0.10022303915008428,0.10042431408634296,0.1002510363351729,0.10037102388011046,0.10016832401533422,0.10026720117828766,6.531838168847991e-05,6.922773426282642e-05,6.771218723501335e-05,6.391615109439229e-05,6.431240191513545e-05,6.140925303433006e-05,7.252707954232159e-05
2015-06-11,2015.4438356164383,0.10049330421154108,0.10045229346506897,0.10053229733967463,0.10050414720984552,0.10045615903973805,0.1004741062920775,0.10043486548922824,6.603591561541275e-05,7.024619549258525e-05,6.905418811809042e-05,7.588788255880809e-05,6.435463152246942e-05,6.516301697886841e-05,6.849172438736821e-05
2015-06-12,2015.4465753424658,0.10035308115692496,0.10038882967318603,0.1004895401221276,0.10052457492966345,0.10066694288206395,0.10040252508026186,0.10034786340619813,5.886835844311404e-05,6.814770513029599e-05,7.078024481728065e-05,6.936854490241084e-05,6.800431883732522e-05,7.585864756577802e-05,7.730480989350287e-05
2015-06-16,2015.4575342465753,0.10042760014382437,0.10035189743396296,0.10055427209080027,0.10047822789630545,0.10055829716183937,0.10041307150309257,0.10058023053736657,6.720615802326863e-05,6.891476746421993e-05,6.629386283240891e-05,6.983925825804819e-05,6.080161370534343e-05,6.20878226143701e-05,7.159071990985792e-05
2015-06-17,2015.4602739726026,0.10058011917300991,0.10047296643700415,0.10055061786398443,0.10054783472094345,0.10052684843542266,0.10060189496790552,0.10048248546555355,6.920574584978757e-05,6.970533520039314e-05,6.79692729707139e-05,6.774820595310334e-05,7.11427287128861e-05,7.766758844217915e-05,6.490155978266168e-05
2015-06-18,2015.4630136986302,0.10036844708356446,0.10038338304129964,0.10038917296644596,0.1004719982215885,0.10051517828456571,0.10043890396331144,0.10041726741478091,6.356746190729548e-05,6.612675845722691e-05,6.536012346178013e-05,7.1668451606327e-05,6.794011461810947e-05,7.094881115610892e-05,6.435966113799531e-05
2015-06-19,2015.4657534246576,0.10048216622947302,0.10042595048802368,0.10048166522117373,0.10059805253005176,0.10062194705570719,0.10048947108224746,0.10039730256378629,7.574698541749611e-05,7.079880100165461e-05,8.015932645724947e-05,7.447312933240046e-05,7.992958044065698e-05,7.277832315993065e-05,6.631277132073928e-05
2015-06-22,2015.4739726027397,0.10050541966320216,0.10056360172483113,0.10068229460279386,0.10051865811774541,0.10050290210206762,0.10059840668954576,0.10046617643895875,6.476059989369292e-05,6.639704094555297e-05,6.68286545507102e-05,6.956824271778224e-05,6.267900309265013e-05,7.214004737676547e-05,6.806301971758457e-05
2015-06-23,2015.4767123287672,0.10048090435611047,0.1004189696778584,0.10044388372234858,0.10057674192121381,0.10053681110801663,0.10043446429642298,0.10049185389197299,6.797473037718554e-05,7.229365439549147e-05,7.350299692285743e-05,6.265362171478013e-05,6.660013849263008e-05,7.329617591656679e-05,7.084774599733386e-05
