Date,Date Fraction,10833.15,10832.13,10831.00,10830.30,10829.60,10828.47,10827.45,10833.15 error,10832.13 error,10831.00 error,10830.30 error,10829.60 error,10828.47 error,10827.45 error
2017-02-17,2017.131506849315,0.10038293965026965,0.1003499733258695,0.1002745776731771,0.1002378365141614,0.10027596612810402,0.10041278302930297,0.10038414346214114,2.135681789500576e-05,2.1586377716267263e-05,2.4437744486750233e-05,2.6849572587569223e-05,2.531358316988747e-05,2.1596424011604112e-05,2.172670727967156e-05
2017-05-05,2017.3424657534247,0.10048475698516761,0.10042687095123899,0.10038050468717993,0.1003144397557111,0.1003960460328356,0.1004754461749028,0.10049528062272935,2.0683883223608045e-05,1.882476795336009e-05,2.9575280658355762e-05,3.1243544957036425e-05,2.7156183199895506e-05,2.1198053574598533e-05,1.938282215933417e-05
2017-05-06,2017.345205479452,0.10045292189236213,0.10039672576801702,0.10032056513136682,0.10027517480752014,0.10032197119656416,0.10039722822917407,0.10038521170577021,2.3411205470924065e-05,1.9697125790255566e-05,3.1397577901615496e-05,4.090262637465622e-05,3.082268364126518e-05,2.15930369724396e-05,2.4474575526314e-05
2017-05-07,2017.3479452054794,0.1004524499445405,0.10047188602856127,0.10036838852936592,0.10032954382119816,0.10042255540020596,0.10044464276237006,0.10050295205907787,1.971229092619893e-05,2.1517656976726155e-05,2.3512841779644014e-05,2.9346082328998758e-05,2.2850789073587798e-05,1.889218248295798e-05,2.1028308110299816e-05
2017-05-08,2017.3506849315067,0.10045264144176688,0.10048453246788859,0.1004297823889121,0.10043893702848934,0.10052012635336559,0.10043526367102323,0.10056904977403684,2.3676775950297155e-05,2.9379409977486853e-05,3.0046948749047945e-05,3.313773163537328e-05,2.9938222721530113e-05,2.5450609009294914e-05,3.099085504665159e-05
2017-05-10,2017.3561643835617,0.1003247182224946,0.10031969509540176,0.10029420115749567,0.1002427663868073,0.10025388705478534,0.10027602506024068,0.10030588020085887,2.0877556668286638e-05,2.138494591389183e-05,2.1952393170819302e-05,2.2080598188385004e-05,2.2524764678467976e-05,2.5082728988973277e-05,2.455393915439375e-05
2017-05-11,2017.358904109589,0.10055169200305544,0.10053740807473593,0.10050083042751577,0.10030187057586291,0.10045542436239982,0.10056758527082085,0.10049491483017665,2.652211937624763e-05,2.772548752670447e-05,2.9714445663118948e-05,4.037191324946315e-05,4.138789252276342e-05,3.661177726476803e-05,4.45976649435687e-05
2017-05-12,2017.3616438356164,0.1004571706427846,0.10043942661127073,0.10040234359024706,0.10041264640007933,0.10042600806432542,0.10044047608227667,0.10045784843877859,1.94162056099243e-05,2.101503636871231e-05,2.1822347802406923e-05,2.0260396519938807e-05,2.20364036751526e-05,2.146068398012793e-05,1.911732384464478e-05
2017-05-13,2017.3643835616438,0.10048421239799797,0.10046999107899515,0.10046446970060288,0.10038354269582876,0.10041051458135074,0.10044145770629473,0.10046177885505761,1.9513035102563835e-05,1.992769476068139e-05,1.7985790008569387e-05,2.0676359888864498e-05,2.0763797221719193e-05,1.9173665193875484e-05,1.9772837081485673e-05
2017-05-14,2017.3671232876711,0.10046188091715315,0.10046250650228351,0.10044564209923385,0.10040780659658675,0.10045494350104786,0.10044679481598419,0.10048974198705941,1.9603526709046612e-05,2.19640897875069e-05,2.0503490980679717e-05,2.2744176228670187e-05,2.1413040893952117e-05,1.917327644359291e-05,2.1707716518632652e-05
2017-05-15,2017.3698630136987,0.10042443826657721,0.10040449286289481,0.10036858910613417,0.10035174434795997,0.10035648589202362,0.10039228962537351,0.1004423059440089,2.0421732795170257e-05,1.828925894983846e-05,1.925015635585783e-05,2.0377407210136187e-05,2.0271605581261636e-05,1.7229471556961756e-05,1.8239006847906173e-05
2017-05-16,2017.372602739726,0.10045082619185415,0.10044116028514724,0.10039460450271231,0.1003915177742511,0.10043168368881514,0.10046548043491912,0.10050054924404161,2.086260684518388e-05,2.4342856112686604e-05,2.6043854452450144e-05,3.036070477916429e-05,2.493723309318443e-05,2.0613197484456215e-05,2.115682243144266e-05
