Date,Date Fraction,10833.15,10832.13,10831.00,10830.30,10829.60,10828.47,10827.45,10833.15 error,10832.13 error,10831.00 error,10830.30 error,10829.60 error,10828.47 error,10827.45 error
2018-03-18,2018.2109589041097,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,2.8011997382430367e-06,2.82665074539895e-06,2.798096278592243e-06,2.9844156685826814e-06,2.7942096006248075e-06,2.5022244300468026e-06,2.4882594645481204e-06
2018-03-19,2018.213698630137,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,2.9989318490015408e-06,2.619583783584255e-06,2.7138751937260183e-06,3.52191029580317e-06,2.8497938175974807e-06,3.2455280550658957e-06,3.0797212983498766e-06
2018-03-20,2018.2164383561644,0.009150245611216462,0.009151990937952404,0.009150437195483054,0.009151050976383463,0.009150180437278348,0.009150006160444321,0.009151279458688322,2.984737116630937e-06,2.89870639232775e-06,3.2222526287464124e-06,3.4460552013704553e-06,3.18137090627712e-06,3.405831938217845e-06,2.9041184818436985e-06
2018-03-21,2018.2191780821918,0.009151263062307796,0.009151267124019945,0.009149266163081253,0.009150675241410227,0.009151836443008467,0.009151734976668371,0.009151417791711886,3.1677602547505737e-06,2.706755311248206e-06,2.401257590990235e-06,2.429738072784722e-06,2.5761271346571266e-06,2.634180854389471e-06,2.838706458788574e-06
2018-03-23,2018.2246575342465,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,3.7375805876095592e-06,3.49397161556735e-06,3.235962024704757e-06,3.4927417614753665e-06,3.7216063232338716e-06,3.221213303658321e-06,4.0473569986657845e-06
2018-04-11,2018.2767123287672,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,3.6835638477815124e-06,3.1286103333803183e-06,3.1227266121801975e-06,3.061798037902227e-06,3.4302259194052e-06,3.594802170293799e-06,3.522233452425705e-06
2018-04-14,2018.2849315068493,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,3.2256745830087152e-06,2.9211729062372373e-06,2.8404374792461186e-06,3.5991345535580633e-06,3.0496953916654436e-06,3.0487176313346736e-06,3.4243860411118573e-06
2018-04-29,2018.3260273972603,0.009152412284500777,0.009151290803281994,0.00915164239161558,0.009149266163081253,0.009150647511563192,0.00915141701869331,0.009151398222954028,3.1723525587349044e-06,2.526601351358473e-06,2.4959259488673967e-06,2.2861765261841784e-06,2.4010375802097113e-06,2.614805051366928e-06,2.5364191552780632e-06
2018-04-30,2018.3287671232877,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009150554934681332,0.009149266163081253,0.009149266163081253,0.009149266163081253,3.3259638256909205e-06,2.5843955260001756e-06,2.2157331778566025e-06,2.297526127424314e-06,2.185026843521883e-06,2.006439147761702e-06,2.21813401642524e-06
2018-05-01,2018.331506849315,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009151347654925411,0.009149266163081253,0.009149938211685246,0.00915003900828156,3.6713619656240593e-06,2.963568592653823e-06,2.164292023777291e-06,2.31477219429173e-06,2.0753823627019797e-06,2.5968635279561532e-06,2.2519107859959634e-06
2018-05-03,2018.33698630137,0.00915169192121512,0.009150728800994764,0.009149811207031011,0.00915034939215384,0.009150430186829877,0.009151453108670578,0.009152532188890861,2.4719867545359353e-06,2.583151408502459e-06,2.1382487925829947e-06,2.301832931912012e-06,2.0200638978235966e-06,2.3078643547454636e-06,2.38029128118429e-06
2018-05-04,2018.3397260273973,0.009151487350767987,0.009150502273561975,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,2.5625646473007916e-06,2.1514442181048186e-06,1.939853485981262e-06,2.0240849407872517e-06,1.911918142458014e-06,2.2515946059214304e-06,1.8066369499260712e-06
2018-05-05,2018.3424657534247,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149266163081253,2.858240242956376e-06,2.3094868955942818e-06,2.469763683208881e-06,2.4224923637876234e-06,2.458778636923573e-06,2.4843281364126877e-06,2.2943170373439984e-06
2018-05-06,2018.345205479452,0.009152841852599548,0.009151897356616088,0.009149266163081253,0.009149266163081253,0.009149266163081253,0.009149750988889113,0.009150201946140624,2.7195874366613548e-06,2.496403886219845e-06,2.2422187615771992e-06,1.9118129198651006e-06,2.045588807402184e-06,2.1216989507687414e-06,2.0346981356356253e-06
2018-05-07,2018.3479452054794,0.009155468225018806,0.009152560259366057,0.009149722844019137,0.009150709468225512,0.00915169729798287,0.009151377050818804,0.00915220682326739,2.3290736451929387e-06,1.9205031440209578e-06,1.9440442546565515e-06,2.167427385558859e-06,1.9247756165907265e-06,1.9561411029611783e-06,2.2341194075619514e-06
