Date,Date Fraction,10833.15,10832.13,10831.00,10830.30,10829.60,10828.47,10827.45,10833.15 error,10832.13 error,10831.00 error,10830.30 error,10829.60 error,10828.47 error,10827.45 error
2019-02-27,2019.158904109589,0.10049439664430174,0.1004114530960811,0.10041359268252606,0.10041733640975616,0.10043092741481417,0.10036797281784045,0.10042812501903937,1.967306186964019e-05,2.0516982993745787e-05,1.856336094575435e-05,1.915175916043979e-05,1.9297621478698936e-05,1.7387952156699153e-05,1.9463403378605766e-05
2019-02-28,2019.1616438356164,0.10042475623789915,0.10035035643079769,0.10044972001226951,0.10038597717003603,0.10037855006136594,0.10044116874543325,0.10042612354892644,1.8362784050907333e-05,1.8636052863393532e-05,1.99663644428442e-05,2.102845846586433e-05,2.1935462977467988e-05,1.923158265157338e-05,2.0074920707087137e-05
2019-03-03,2019.1698630136987,0.10040654023969167,0.10038523991220633,0.10039022314652823,0.1004055803501013,0.10044103001880353,0.10039145805282945,0.1004013180272518,1.906479869088438e-05,1.877398491268933e-05,1.652481577861457e-05,2.1462452660666206e-05,1.9540663377062855e-05,2.021374973381663e-05,2.1880855739377034e-05
2019-05-13,2019.3643835616438,0.10041657057665353,0.10043333625530651,0.1003988246270366,0.1004218019929658,0.1004222554247453,0.10043025836267357,0.1004502070721904,2.2039740052433597e-05,1.934511344671793e-05,1.980210306052411e-05,1.864961180970058e-05,2.0443795206318996e-05,1.8472842061284144e-05,1.759396223739847e-05
2019-07-01,2019.4986301369863,0.10037600525906823,0.10041191871911069,0.10039608725903024,0.1003925666484969,0.10037769063721418,0.10038179486774422,0.10041389178258693,1.820733857075711e-05,1.8655301369927796e-05,2.0009280202416636e-05,1.9330854975974258e-05,1.885811203541678e-05,1.9945630392745803e-05,2.030459461605755e-05
2019-07-02,2019.5013698630137,0.10035761135580168,0.10033059045372343,0.10037349350038807,0.10038865782874512,0.10037545118237746,0.10040366049507962,0.10035154117596523,1.7416669265983786e-05,2.0154322598338593e-05,2.0329425998061267e-05,1.96308530900397e-05,1.9138517942868928e-05,1.9920148440737393e-05,1.9280538114651e-05
2019-07-03,2019.504109589041,0.1003905702779696,0.10045053693422845,0.1003956541783355,0.10039693237233942,0.10039076596900391,0.10040168751908243,0.10039278948781236,1.695264894800923e-05,1.8475794761378388e-05,1.9833580886653196e-05,1.955062720860791e-05,1.9593440842598615e-05,1.804817947174756e-05,1.829000475827243e-05
2019-07-04,2019.5068493150684,0.10032473401626385,0.1002960993283065,0.10028603743041298,0.10034487319240443,0.10032317263913963,0.10027158092175138,0.10027097553644262,1.8858685103345848e-05,2.073543705017838e-05,1.9695433287820144e-05,2.0315261846269945e-05,1.866797997451878e-05,1.976154121364501e-05,1.9414777683030492e-05
2019-08-12,2019.613698630137,0.10040432864676703,0.10033023973874565,0.10040762160018679,0.10040281373534729,0.10037000309822768,0.10040586310399889,0.10041849736450789,1.9507431433314385e-05,1.8710572798261976e-05,1.8493056357248536e-05,2.0514453732462606e-05,1.9491842195235064e-05,1.7942521489163876e-05,1.7536425455691405e-05
2019-08-25,2019.6493150684933,0.1004293127447702,0.10038252749660692,0.10038481082044255,0.10037108465090616,0.10039957287471744,0.10040790908439558,0.10038645806652735,1.8431955160570907e-05,1.882172626837418e-05,1.8697343670366658e-05,1.871208882016263e-05,1.9001684481933992e-05,1.8816945607076515e-05,1.7587683398322805e-05
2019-08-26,2019.6520547945206,0.10040858603344258,0.10039361241095246,0.10041431881033779,0.10040305784090985,0.10040885947185803,0.10040962776535564,0.10042458375131975,1.8108000687806142e-05,1.9292699687762272e-05,1.79189872765517e-05,1.961829097105945e-05,1.9275408862691195e-05,2.0200455640653862e-05,1.9936503617445266e-05
2019-08-27,2019.654794520548,0.10041941070703497,0.10035699787528655,0.10039024577751972,0.10040645306169377,0.10037994500810017,0.10037850603067075,0.10039749649293629,1.9526705746348663e-05,1.8563438579845813e-05,1.857448261982819e-05,1.8636638190977877e-05,2.1386479703459228e-05,2.0238155206990176e-05,1.935696741483339e-05
2019-08-28,2019.6575342465753,0.10039285686364638,0.10037888984531045,0.10040325047535444,0.1004318845125202,0.10039984589218023,0.10043064819107027,0.10043568622986158,1.9128088471286758e-05,2.0655766487080096e-05,2.0685392884860868e-05,1.9597903577738733e-05,1.973778777498148e-05,1.9515407801802816e-05,1.8166058320885683e-05
2019-08-29,2019.6602739726027,0.10041363160251456,0.10039332731910958,0.10038933820332901,0.10039139907343952,0.1004201974482248,0.10039807230303072,0.10039905127388689,1.8836365809838164e-05,1.845115237283485e-05,1.887089219770309e-05,2.080337223155215e-05,1.7422495499371785e-05,1.9269370226828735e-05,2.083423598356154e-05
2019-08-30,2019.66301369863,0.10036419839364374,0.10035704709430857,0.10039937898095681,0.10038569506941385,0.10041788345224827,0.10040213624352884,0.10042878901914823,1.8214855904829608e-05,1.92031981558797e-05,1.7722397847283317e-05,1.868217907500533e-05,2.0322829835947326e-05,2.213446858134798e-05,1.711023364845389e-05
2019-08-31,2019.6657534246576,0.10045657724354404,0.10037718882240575,0.10037460026047097,0.10037008751478035,0.10040259851785532,0.10041507652493703,0.1004349732695296,1.903091652832483e-05,2.0543715016356598e-05,1.9852541864413313e-05,2.057156795969287e-05,2.1380584502936258e-05,1.914326496799842e-05,2.0882305907578017e-05
